,account.length,voice.plan,voice.messages,intl.plan,intl.mins,intl.calls,intl.charge,day.mins,day.calls,day.charge,eve.mins,eve.calls,eve.charge,night.mins,night.calls,night.charge,customer.calls,churn
4473,94,yes,39,yes,7.0,3,1.89,115.5,90,19.64,122.5,99,10.41,197.7,110,8.9,0,0
4474,76,no,0,no,14.4,3,3.89,193.0,82,32.81,200.8,109,17.07,135.9,79,6.12,0,0
4475,69,no,0,no,16.0,2,4.32,167.4,105,28.46,121.5,142,10.33,209.3,83,9.42,1,0
4476,117,yes,35,no,12.4,5,3.35,190.7,100,32.42,209.7,107,17.82,202.5,101,9.11,1,0
4477,70,no,0,no,5.7,7,1.54,325.5,128,55.34,300.3,105,25.53,199.8,93,8.99,1,1
4478,130,no,0,no,14.5,2,3.92,139.0,98,23.63,120.2,116,10.22,160.4,113,7.22,3,0
4480,115,no,0,no,15.0,2,4.05,182.1,97,30.96,231.1,76,19.64,246.2,103,11.08,0,0
4481,114,no,0,no,7.9,10,2.13,139.8,152,23.77,215.9,76,18.35,96.9,111,4.36,2,0
4482,135,no,0,no,10.4,2,2.81,112.7,123,19.16,280.0,90,23.8,251.9,110,11.34,0,0
4483,79,yes,31,no,11.5,7,3.11,173.2,98,29.44,149.5,123,12.71,245.7,91,11.06,1,0
4484,123,no,0,no,6.7,2,1.81,225.6,102,38.35,225.8,56,19.19,186.7,128,8.4,1,0
4485,112,no,0,yes,7.9,6,2.13,195.7,123,33.27,141.9,124,12.06,136.4,72,6.14,1,0
4486,57,no,0,no,11.3,1,3.05,214.0,100,36.38,209.9,80,17.84,105.1,112,4.73,0,0
4488,107,no,0,no,9.8,3,2.65,257.7,98,43.81,156.5,84,13.3,104.4,123,4.7,1,0
4489,103,no,0,yes,12.5,2,3.38,133.2,90,22.64,236.8,70,20.13,214.1,120,9.63,1,1
4490,157,no,0,no,7.5,3,2.03,248.7,113,42.28,251.8,79,21.4,262.7,46,11.82,5,1
4491,120,no,0,no,10.5,7,2.84,180.8,93,30.74,190.1,82,16.16,192.3,66,8.65,2,0
4492,81,yes,32,yes,12.4,5,3.35,229.0,80,38.93,221.0,113,18.79,291.4,91,13.11,1,0
4493,136,no,0,no,7.2,1,1.94,276.3,94,46.97,226.0,125,19.21,221.4,87,9.96,1,1
4494,83,yes,37,no,10.9,4,2.94,133.1,117,22.63,171.4,89,14.57,218.1,92,9.81,3,0
4495,137,no,0,no,9.6,4,2.59,248.3,63,42.21,250.4,108,21.28,159.1,94,7.16,1,0
4496,93,yes,37,no,10.4,9,2.81,230.4,95,39.17,155.5,89,13.22,179.0,90,8.06,3,0
4497,103,no,0,no,10.7,9,2.89,185.8,118,31.59,86.8,84,7.38,208.4,115,9.38,1,0
4498,96,no,0,no,16.6,7,4.48,183.9,88,31.26,109.2,86,9.28,190.2,78,8.56,2,0
4499,77,no,0,yes,7.8,3,2.11,132.9,86,22.59,168.1,121,14.29,196.3,102,8.83,0,0
4500,128,no,0,no,8.6,5,2.32,221.0,109,37.57,219.0,107,18.62,229.4,113,10.32,3,0
4501,116,no,0,no,15.8,7,4.27,179.0,81,30.43,200.0,116,17.0,168.6,74,7.59,1,0
4502,96,no,0,yes,5.8,3,1.57,188.8,119,32.1,216.9,100,18.44,208.5,116,9.38,3,0
4503,60,yes,45,yes,9.8,3,2.65,135.6,101,23.05,94.9,73,8.07,154.0,118,6.93,4,1
4504,105,yes,31,yes,10.8,4,2.92,172.5,103,29.33,113.6,102,9.66,261.6,104,11.77,2,0
4506,84,no,0,no,4.7,6,1.27,127.7,81,21.71,188.4,84,16.01,260.0,125,11.7,1,0
4507,107,no,0,no,8.8,2,2.38,156.3,75,26.57,215.3,93,18.3,118.2,115,5.32,1,0
4508,86,no,0,no,11.6,4,3.13,234.6,102,39.88,268.3,109,22.81,195.6,102,8.8,1,1
4510,128,yes,40,no,11.6,2,3.13,272.2,112,46.27,239.9,111,20.39,257.3,124,11.58,1,0
4511,97,no,0,no,9.1,8,2.46,245.2,109,41.68,165.5,152,14.07,159.2,96,7.16,1,0
4512,90,no,0,no,11.2,6,3.02,207.6,82,35.29,193.3,105,16.43,149.7,68,6.74,1,0
4513,22,no,0,no,10.1,3,2.73,222.9,97,37.89,172.6,91,14.67,187.6,99,8.44,1,0
4514,121,no,0,no,10.8,3,2.92,273.8,96,46.55,263.1,106,22.36,201.5,83,9.07,1,1
4515,169,no,0,no,11.4,6,3.08,192.8,98,32.78,273.2,125,23.22,266.3,102,11.98,2,0
4516,83,no,0,no,9.4,6,2.54,268.7,81,45.68,145.5,100,12.37,185.6,86,8.35,0,0
4518,126,yes,24,no,7.4,3,2.0,197.3,82,33.54,167.6,51,14.25,222.0,89,9.99,1,0
4519,61,yes,36,no,9.5,4,2.57,233.9,97,39.76,175.6,133,14.93,177.0,83,7.97,1,0
4520,90,no,0,yes,4.4,5,1.19,207.1,87,35.21,208.5,87,17.72,146.0,95,6.57,2,0
4521,131,no,0,no,5.0,3,1.35,136.8,84,23.26,179.4,81,15.25,235.2,151,10.58,2,0
4522,89,no,0,no,11.1,4,3.0,159.4,126,27.1,207.0,108,17.6,141.6,121,6.37,1,0
4523,71,no,0,no,11.1,5,3.0,112.1,122,19.06,157.9,86,13.42,271.6,104,12.22,0,0
4524,166,no,0,no,10.0,8,2.7,238.6,117,40.56,242.8,73,20.64,203.3,130,9.15,4,0
4525,146,no,0,yes,9.8,4,2.65,163.5,85,27.8,224.8,149,19.11,253.1,116,11.39,1,0
4526,90,no,0,yes,11.2,3,3.02,127.2,94,21.62,221.1,108,18.79,110.7,106,4.98,2,0
4527,59,no,0,no,9.6,5,2.59,145.8,95,24.79,228.3,81,19.41,247.5,87,11.14,0,0
4528,25,no,0,no,11.1,3,3.0,250.1,108,42.52,221.9,97,18.86,208.5,84,9.38,2,0
4529,124,no,0,no,7.1,4,1.92,234.2,110,39.81,199.0,121,16.92,246.4,135,11.09,0,0
4530,105,no,0,no,11.7,4,3.16,101.5,83,17.26,193.8,83,16.47,214.3,113,9.64,3,0
4531,143,yes,26,no,13.0,3,3.51,119.6,133,20.33,247.0,136,21.0,227.3,54,10.23,1,0
4532,162,no,0,no,10.7,6,2.89,221.9,66,37.72,112.7,109,9.58,176.5,141,7.94,1,0
4533,56,no,0,no,7.7,7,2.08,158.2,85,26.89,197.9,91,16.82,159.9,133,7.2,1,0
4534,105,no,0,no,7.8,2,2.11,193.2,139,32.84,260.3,104,22.13,226.4,133,10.19,1,0
4535,73,yes,33,no,8.8,6,2.38,217.7,108,37.01,245.7,106,20.88,242.9,100,10.93,1,0
4536,54,no,0,no,10.1,4,2.73,199.8,94,33.97,308.0,112,26.18,162.6,99,7.32,0,0
4537,98,no,0,no,14.6,4,3.94,171.9,77,29.22,235.3,90,20.0,140.3,125,6.31,2,0
4538,100,yes,31,no,12.3,2,3.32,67.7,67,11.51,147.1,116,12.5,288.3,103,12.97,6,1
4539,107,no,0,no,10.5,4,2.84,228.2,90,38.79,214.2,123,18.21,183.1,79,8.24,4,0
4540,167,no,0,no,14.1,9,3.81,191.5,93,32.56,163.8,76,13.92,189.1,103,8.51,1,0
4541,49,no,0,no,8.5,2,2.3,171.5,86,29.16,188.8,85,16.05,155.1,82,6.98,2,0
4542,34,no,0,no,9.8,4,2.65,151.1,92,25.69,211.7,86,17.99,205.8,72,9.26,0,0
4543,109,no,0,no,7.6,2,2.05,134.3,99,22.83,203.9,103,17.33,297.7,91,13.4,3,0
4544,109,no,0,no,10.9,5,2.94,117.8,64,20.03,216.2,84,18.38,148.4,59,6.68,1,0
4546,90,no,0,no,9.0,3,2.43,152.3,91,25.89,165.0,120,14.03,294.3,73,13.24,2,0
4547,114,no,0,no,11.5,3,3.11,204.4,91,34.75,239.6,136,20.37,235.0,64,10.58,2,0
4548,113,no,0,no,11.3,5,3.05,283.9,98,48.26,137.1,91,11.65,159.0,110,7.15,2,0
4549,19,yes,29,no,10.0,4,2.7,142.7,94,24.26,129.9,60,11.04,165.3,65,7.44,0,0
4551,69,no,0,no,7.2,2,1.94,211.7,94,35.99,236.1,124,20.07,252.7,90,11.37,4,0
4552,90,no,0,no,11.4,2,3.08,192.6,129,32.74,191.6,100,16.29,203.1,105,9.14,3,0
4553,48,no,0,no,12.3,2,3.32,52.0,60,8.84,132.0,79,11.22,185.8,85,8.36,2,0
4554,122,yes,30,no,9.5,3,2.57,237.7,94,40.41,154.7,91,13.15,223.1,98,10.04,1,0
4555,123,yes,31,no,12.0,5,3.24,203.6,108,34.61,156.9,112,13.34,236.2,114,10.63,1,0
4556,81,no,0,no,8.3,5,2.24,192.4,79,32.71,212.7,106,18.08,244.8,83,11.02,1,0
4557,43,no,0,no,8.6,6,2.32,212.5,88,36.13,274.1,145,23.3,194.6,52,8.76,0,0
4558,25,no,0,no,11.6,4,3.13,114.4,114,19.45,201.1,97,17.09,238.4,121,10.73,3,0
4559,170,no,0,no,13.3,5,3.59,222.8,82,37.88,148.2,105,12.6,231.1,75,10.4,1,0
4560,129,no,0,no,11.6,6,3.13,207.7,75,35.31,191.3,116,16.26,226.7,98,10.2,2,0
4561,82,yes,23,no,12.3,2,3.32,249.4,117,42.4,195.8,100,16.64,162.2,94,7.3,1,0
4562,132,yes,33,no,11.5,3,3.11,157.9,84,26.84,163.9,109,13.93,215.4,87,9.69,3,0
4563,42,no,0,no,14.3,3,3.86,137.9,160,23.44,234.9,107,19.97,166.6,70,7.5,5,1
4564,8,no,0,no,8.5,5,2.3,176.0,97,29.92,234.2,136,19.91,193.5,134,8.71,1,0
4566,131,no,0,no,9.8,3,2.65,234.0,117,39.78,209.4,143,17.8,258.8,105,11.65,1,0
4567,105,no,0,no,5.4,3,1.46,132.3,105,22.49,144.5,89,12.28,195.5,127,8.8,0,0
4568,90,yes,32,no,6.8,3,1.84,276.6,76,47.02,138.3,90,11.76,279.6,88,12.58,3,0
4569,124,no,0,no,13.2,11,3.56,108.2,92,18.39,214.3,83,18.22,185.5,155,8.35,4,1
4570,82,no,0,no,14.3,3,3.86,156.0,94,26.52,295.6,118,25.13,196.9,84,8.86,0,0
4571,76,no,0,no,9.8,3,2.65,208.5,124,35.45,173.0,117,14.71,221.1,95,9.95,0,0
4573,80,no,0,yes,9.4,2,2.54,275.4,89,46.82,186.7,66,15.87,201.3,87,9.06,0,1
4574,57,no,0,no,7.0,3,1.89,198.1,89,33.68,214.2,105,18.21,109.5,106,4.93,1,0
4576,87,no,0,no,8.6,2,2.32,120.5,99,20.49,210.0,81,17.85,224.7,141,10.11,2,0
4577,131,no,0,no,11.1,3,3.0,256.6,96,43.62,225.2,113,19.14,190.2,91,8.56,1,1
4578,158,no,0,yes,8.9,2,2.4,200.0,98,34.0,205.4,106,17.46,323.7,96,14.57,0,1
4579,116,no,0,no,11.0,2,2.97,85.8,88,14.59,115.8,112,9.84,195.9,91,8.82,1,0
4580,136,yes,19,no,11.4,3,3.08,174.0,96,29.58,217.2,126,18.46,220.3,97,9.91,1,0
4581,149,no,0,no,10.0,3,2.7,221.4,95,37.64,198.7,63,16.89,106.2,70,4.78,1,0
4582,108,no,0,no,11.9,3,3.21,133.1,52,22.63,256.3,103,21.79,247.2,118,11.12,3,0
4583,25,no,0,no,12.2,4,3.29,195.2,77,33.18,193.4,81,16.44,231.8,59,10.43,2,0
4584,104,no,0,no,14.1,8,3.81,246.4,108,41.89,205.5,102,17.47,208.1,125,9.36,2,0
4585,25,no,0,no,9.6,4,2.59,199.2,80,33.86,123.2,84,10.47,82.3,77,3.7,2,0
4586,140,yes,24,no,8.9,2,2.4,235.4,92,40.02,160.9,71,13.68,211.9,99,9.54,3,0
4587,46,yes,27,yes,6.1,7,1.65,170.9,73,29.05,184.7,77,15.7,130.8,94,5.89,2,0
4588,106,no,0,no,8.0,2,2.16,155.9,90,26.5,198.0,101,16.83,189.1,95,8.51,2,0
4590,33,no,0,no,16.3,6,4.4,200.5,117,34.09,159.9,111,13.59,196.2,84,8.83,3,0
4591,77,yes,32,no,8.0,6,2.16,192.2,101,32.67,165.4,84,14.06,230.2,129,10.36,1,0
4592,87,yes,28,no,14.7,6,3.97,202.7,124,34.46,248.9,98,21.16,184.7,50,8.31,1,0
4593,72,yes,38,no,8.3,6,2.24,84.3,116,14.33,267.2,127,22.71,167.7,75,7.55,4,1
4594,45,yes,18,no,11.8,5,3.19,168.0,127,28.56,155.5,76,13.22,152.7,127,6.87,0,0
4595,41,yes,31,yes,11.3,4,3.05,278.1,86,47.28,268.1,103,22.79,241.5,77,10.87,0,0
4596,122,no,0,no,11.2,5,3.02,128.3,89,21.81,237.7,62,20.2,166.6,128,7.5,1,0
4597,92,yes,21,no,12.4,3,3.35,227.8,107,38.73,156.4,70,13.29,259.7,72,11.69,0,0
4598,65,no,0,yes,13.4,5,3.62,54.8,74,9.32,239.8,93,20.38,214.4,91,9.65,1,1
4599,57,yes,24,no,14.0,1,3.78,140.2,102,23.83,170.1,107,14.46,143.7,102,6.47,1,0
4600,127,no,0,no,13.2,4,3.56,271.2,110,46.1,213.5,80,18.15,201.8,102,9.08,0,1
4601,121,no,0,no,10.1,5,2.73,180.0,116,30.6,196.4,112,16.69,280.3,95,12.61,2,0
4602,117,no,0,no,12.7,2,3.43,189.8,122,32.27,235.6,94,20.03,270.8,120,12.19,1,0
4603,37,no,0,no,8.2,5,2.21,257.3,117,43.74,134.5,92,11.43,306.2,102,13.78,3,0
4604,162,no,0,no,11.4,6,3.08,103.3,93,17.56,210.6,87,17.9,187.2,118,8.42,1,0
4605,193,no,0,no,12.4,9,3.35,208.1,115,35.38,178.0,104,15.13,195.9,95,8.82,3,0
4606,80,no,0,no,9.2,6,2.48,195.1,65,33.17,214.0,80,18.19,124.4,96,5.6,2,0
4607,176,no,0,no,11.3,4,3.05,162.6,97,27.64,227.8,107,19.36,218.8,92,9.85,1,0
4608,76,no,0,no,8.0,4,2.16,168.4,74,28.63,161.0,83,13.69,147.4,117,6.63,1,0
4609,89,yes,24,no,5.7,4,1.54,197.8,84,33.63,223.2,117,18.97,201.7,132,9.08,1,0
4610,128,no,0,no,9.8,5,2.65,212.4,118,36.11,148.6,108,12.63,214.8,98,9.67,1,0
4611,138,no,0,no,8.8,4,2.38,63.7,114,10.83,212.2,132,18.04,247.6,114,11.14,0,0
4612,90,no,0,no,10.1,9,2.73,193.8,90,32.95,206.6,98,17.56,153.3,120,6.9,3,0
4613,57,yes,25,no,8.5,6,2.3,144.0,81,24.48,187.2,112,15.91,158.6,122,7.14,3,0
4614,177,yes,29,no,15.7,1,4.24,189.0,91,32.13,303.1,96,25.76,163.6,116,7.36,3,0
4615,67,yes,33,no,13.0,3,3.51,127.5,126,21.68,296.1,129,25.17,200.9,91,9.04,1,0
4616,98,yes,23,no,14.3,3,3.86,168.9,98,28.71,226.3,117,19.24,165.5,96,7.45,0,0
4617,140,no,0,no,12.1,4,3.27,204.7,100,34.8,126.8,107,10.78,202.8,115,9.13,2,0
4618,43,no,0,no,13.6,5,3.67,203.5,125,34.6,116.4,92,9.89,184.4,118,8.3,1,0
4619,133,no,0,no,9.2,3,2.48,226.8,87,38.56,127.9,93,10.87,160.1,89,7.2,0,0
4620,166,yes,26,no,7.5,6,2.03,152.1,114,25.86,89.3,67,7.59,194.6,111,8.76,0,0
4621,86,no,0,no,11.8,5,3.19,139.1,95,23.65,146.2,82,12.43,186.8,120,8.41,2,0
4623,86,no,0,no,11.5,3,3.11,231.9,73,39.42,165.9,123,14.1,225.7,86,10.16,3,0
4624,74,no,0,no,7.4,8,2.0,207.1,79,35.21,182.0,100,15.47,233.7,73,10.52,1,0
4625,178,no,0,no,15.3,5,4.13,225.4,104,38.32,110.7,90,9.41,134.1,109,6.03,2,1
4627,85,no,0,no,8.6,9,2.32,195.7,104,33.27,182.9,121,15.55,324.7,110,14.61,0,0
4628,81,no,0,no,9.1,5,2.46,79.4,99,13.5,144.7,90,12.3,204.7,114,9.21,0,0
4629,41,no,0,no,11.0,4,2.97,102.9,114,17.49,107.9,119,9.17,277.6,99,12.49,6,1
4631,79,no,0,no,7.9,4,2.13,213.4,107,36.28,176.2,82,14.98,180.1,125,8.1,0,0
4632,15,no,0,no,13.2,6,3.56,185.1,103,31.47,193.8,148,16.47,305.2,79,13.73,5,0
4633,96,no,0,no,11.5,10,3.11,166.5,101,28.31,78.3,108,6.66,221.9,112,9.99,3,0
4634,140,no,0,no,11.6,8,3.13,220.1,100,37.42,182.2,112,15.49,250.3,98,11.26,1,0
4635,102,no,0,yes,7.2,5,1.94,78.4,117,13.33,214.7,113,18.25,119.5,75,5.38,0,0
4636,67,no,0,no,8.9,5,2.4,102.8,93,17.48,137.8,91,11.71,158.9,110,7.15,1,0
4637,136,yes,22,yes,11.7,2,3.16,160.3,115,27.25,273.2,88,23.22,203.2,89,9.14,0,1
4638,105,no,0,no,10.3,3,2.78,181.3,134,30.82,136.0,84,11.56,271.2,122,12.2,1,0
4639,38,no,0,no,10.9,3,2.94,281.1,113,47.79,236.1,82,20.07,230.1,60,10.35,1,1
4640,91,no,0,no,6.9,2,1.86,172.5,56,29.33,276.5,70,23.5,180.9,90,8.14,3,0
4641,110,no,0,no,12.9,2,3.48,251.3,91,42.72,207.2,95,17.61,249.0,70,11.21,1,1
4643,79,yes,30,no,9.7,5,2.62,148.0,96,25.16,149.6,128,12.72,220.3,99,9.91,3,0
4644,114,no,0,yes,13.4,7,3.62,200.7,72,34.12,271.2,79,23.05,188.2,97,8.47,2,1
4645,44,no,0,no,9.4,6,2.54,238.3,83,40.51,193.7,112,16.46,167.7,79,7.55,5,0
4646,107,no,0,no,7.4,5,2.0,220.1,103,37.42,200.4,94,17.03,272.6,147,12.27,2,0
4647,104,yes,15,no,8.0,3,2.16,124.7,99,21.2,188.3,108,16.01,208.6,95,9.39,0,0
4648,98,no,0,no,9.2,3,2.48,147.0,101,24.99,202.5,89,17.21,250.8,97,11.29,1,0
4649,60,no,0,no,11.2,2,3.02,194.2,107,33.01,174.0,107,14.79,89.3,83,4.02,2,0
4650,138,yes,33,no,8.1,2,2.19,214.9,91,36.53,288.7,97,24.54,262.7,64,11.82,0,0
4651,89,no,0,no,4.7,6,1.27,269.8,94,45.87,227.0,125,19.3,212.2,135,9.55,1,1
4652,22,yes,29,no,11.1,2,3.0,151.2,147,25.7,203.2,135,17.27,296.1,98,13.32,2,0
4654,106,no,0,no,11.2,3,3.02,273.8,120,46.55,149.3,104,12.69,193.9,127,8.73,0,0
4655,104,no,0,no,14.0,4,3.78,142.6,88,24.24,85.4,96,7.26,246.4,80,11.09,1,0
4656,174,no,0,no,6.2,5,1.67,178.0,49,30.26,141.5,83,12.03,265.1,114,11.93,3,0
4657,127,yes,33,no,7.4,2,2.0,180.5,94,30.69,241.9,107,20.56,225.4,113,10.14,1,0
4658,2,yes,27,no,9.3,2,2.51,141.7,125,24.09,160.7,136,13.66,170.3,81,7.66,1,0
4659,91,no,0,no,6.4,7,1.73,289.3,73,49.18,179.8,86,15.28,186.7,94,8.4,1,1
4660,34,yes,26,no,9.5,5,2.57,193.4,91,32.88,198.3,94,16.86,257.2,94,11.57,2,0
4661,111,no,0,no,11.3,4,3.05,184.2,92,31.31,215.0,96,18.28,100.1,64,4.5,1,0
4662,110,yes,30,no,12.4,4,3.35,144.1,87,24.5,229.8,88,19.53,174.7,90,7.86,2,0
4663,65,no,0,no,12.1,1,3.27,180.3,84,30.65,199.9,129,16.99,280.1,62,12.6,3,0
4664,51,yes,24,no,15.1,3,4.08,179.2,76,30.46,253.3,64,21.53,196.5,108,8.84,1,0
4665,64,no,0,no,13.7,5,3.7,50.6,91,8.6,308.9,78,26.26,255.4,114,11.49,2,0
4666,117,no,0,no,11.1,1,3.0,223.7,73,38.03,205.2,69,17.44,282.9,51,12.73,2,0
4667,38,no,0,no,5.6,7,1.51,220.5,110,37.49,180.8,114,15.37,156.5,102,7.04,1,0
4668,112,no,0,yes,10.4,8,2.81,217.6,110,36.99,195.7,105,16.63,178.8,106,8.05,2,0
4669,48,yes,37,no,11.6,1,3.13,138.3,81,23.51,187.6,74,15.95,158.0,113,7.11,2,0
4670,105,no,0,no,12.7,3,3.43,160.3,86,27.25,195.2,80,16.59,163.3,109,7.35,2,0
4671,140,no,0,no,10.8,3,2.92,191.8,67,32.61,261.1,52,22.19,252.7,112,11.37,6,0
4672,67,no,0,no,9.1,6,2.46,166.6,102,28.32,226.3,110,19.24,147.2,121,6.62,3,0
4673,43,yes,24,no,5.7,6,1.54,207.0,109,35.19,181.7,100,15.44,148.7,111,6.69,1,0
4674,185,yes,18,no,8.5,5,2.3,103.9,112,17.66,230.0,111,19.55,155.7,119,7.01,0,0
4675,99,no,0,no,9.6,3,2.59,214.9,103,36.53,218.4,121,18.56,272.6,110,12.27,2,0
4676,52,no,0,no,8.3,3,2.24,165.9,122,28.2,212.2,107,18.04,202.1,94,9.09,1,0
4677,200,yes,29,yes,5.7,1,1.54,92.2,95,15.67,200.0,101,17.0,119.1,99,5.36,1,1
4678,82,no,0,no,10.9,6,2.94,182.3,106,30.99,259.9,102,22.09,150.5,98,6.77,1,0
4679,143,no,0,no,5.5,5,1.49,211.4,94,35.94,184.5,89,15.68,243.2,108,10.94,1,1
4681,124,no,0,no,5.5,4,1.49,178.8,64,30.4,226.0,118,19.21,240.5,89,10.82,2,0
4682,172,no,0,no,5.5,3,1.49,136.0,90,23.12,184.0,89,15.64,137.5,48,6.19,0,0
4683,97,no,0,no,14.4,4,3.89,87.1,110,14.81,202.1,110,17.18,137.9,89,6.21,2,0
4684,120,no,0,no,12.2,3,3.29,169.0,87,28.73,111.1,93,9.44,118.7,102,5.34,3,0
4686,92,no,0,no,8.3,5,2.24,114.6,94,19.48,209.0,78,17.77,209.7,97,9.44,2,0
4687,130,no,0,no,12.6,8,3.4,204.5,88,34.77,178.4,85,15.16,229.6,78,10.33,0,0
4688,97,no,0,yes,6.1,8,1.65,272.8,60,46.38,216.5,113,18.4,245.1,67,11.03,5,1
4689,53,yes,22,no,12.0,2,3.24,174.8,110,29.72,191.4,104,16.27,119.5,103,5.38,3,0
4690,87,no,0,yes,9.9,4,2.67,128.9,71,21.91,281.9,91,23.96,209.1,100,9.41,0,0
4691,138,no,0,no,11.5,1,3.11,54.8,123,9.32,147.5,76,12.54,173.6,119,7.81,1,0
4692,136,no,0,no,11.1,3,3.0,259.0,105,44.03,166.9,125,14.19,255.1,107,11.48,3,0
4693,98,no,0,no,12.0,1,3.24,182.6,76,31.04,145.2,75,12.34,162.6,127,7.32,6,1
4695,84,no,0,no,8.6,2,2.32,169.9,96,28.88,190.3,103,16.18,188.0,82,8.46,2,0
4696,157,yes,27,no,11.9,5,3.21,201.4,85,34.24,101.3,60,8.61,258.5,113,11.63,2,0
4697,74,yes,24,no,11.5,6,3.11,124.2,146,21.11,266.2,84,22.63,156.7,108,7.05,3,0
4698,66,no,0,no,8.1,4,2.19,128.2,109,21.79,274.5,112,23.33,211.0,90,9.49,0,0
4699,142,yes,20,no,10.6,4,2.86,214.3,126,36.43,250.1,102,21.26,189.7,116,8.54,4,0
4700,136,yes,24,no,11.0,4,2.97,243.3,107,41.36,226.8,111,19.28,138.5,117,6.23,4,0
4701,75,yes,17,no,12.9,3,3.48,200.7,107,34.12,212.5,109,18.06,204.0,136,9.18,4,0
4702,59,no,0,no,11.4,5,3.08,231.4,93,39.34,168.0,92,14.28,257.2,124,11.57,2,0
4703,45,yes,32,no,7.7,3,2.08,235.0,85,39.95,240.5,101,20.44,147.1,88,6.62,2,0
4704,48,no,0,no,9.7,3,2.62,237.5,117,40.38,211.1,114,17.94,163.9,114,7.38,1,0
4705,16,no,0,no,8.4,9,2.27,228.3,80,38.81,130.9,75,11.13,156.7,98,7.05,1,0
4706,140,no,0,no,10.7,5,2.89,160.5,123,27.29,185.9,110,15.8,150.4,94,6.77,1,0
4709,91,no,0,no,7.6,3,2.05,240.8,105,40.94,192.8,93,16.39,253.4,69,11.4,4,0
4710,105,no,0,no,9.2,2,2.48,104.2,75,17.71,272.9,91,23.2,187.2,107,8.42,1,0
4711,122,no,0,no,10.4,2,2.81,273.8,94,46.55,237.1,131,20.15,295.9,89,13.32,3,1
4712,26,no,0,yes,9.6,5,2.59,194.4,105,33.05,238.3,100,20.26,239.1,129,10.76,0,0
4713,129,no,0,no,7.6,5,2.05,130.2,94,22.13,195.2,126,16.59,195.5,68,8.8,2,0
4715,152,no,0,no,7.2,8,1.94,142.8,106,24.28,230.5,87,19.59,212.8,74,9.58,0,0
4716,51,yes,32,no,10.2,2,2.75,206.1,134,35.04,179.6,84,15.27,332.2,90,14.95,3,0
4717,57,yes,25,no,10.1,2,2.73,182.4,92,31.01,214.7,104,18.25,174.4,110,7.85,1,0
4719,103,no,0,no,9.4,7,2.54,228.4,103,38.83,97.3,129,8.27,199.9,67,9.0,3,0
4720,57,no,0,no,3.4,4,0.92,202.0,100,34.34,168.9,90,14.36,231.8,119,10.43,1,0
4721,84,no,0,no,6.3,2,1.7,148.8,89,25.3,189.8,93,16.13,147.6,73,6.64,1,0
4722,166,no,0,yes,10.2,2,2.75,191.3,120,32.52,167.3,88,14.22,162.9,110,7.33,2,1
4723,130,no,0,no,9.0,1,2.43,159.9,70,27.18,236.8,127,20.13,227.9,95,10.26,1,0
4724,116,no,0,yes,4.9,4,1.32,191.7,97,32.59,176.2,127,14.98,103.9,96,4.68,2,0
4725,51,no,0,no,11.9,6,3.21,86.4,102,14.69,202.1,113,17.18,113.0,84,5.09,2,0
4726,161,no,0,no,9.3,2,2.51,151.2,89,25.7,228.4,117,19.41,169.3,107,7.62,2,0
4729,42,no,0,no,11.3,2,3.05,155.1,110,26.37,160.8,109,13.67,237.4,115,10.68,3,0
4730,97,yes,27,no,7.3,7,1.97,125.9,90,21.4,123.4,91,10.49,230.0,71,10.35,0,0
4732,34,yes,33,no,3.5,4,0.95,284.3,115,48.33,204.8,125,17.41,143.0,83,6.44,0,0
4733,116,no,0,no,13.7,6,3.7,199.7,76,33.95,98.5,104,8.37,220.1,108,9.9,1,0
4734,158,no,0,no,13.0,5,3.51,98.2,87,16.69,198.3,71,16.86,246.0,99,11.07,2,0
4735,86,yes,23,no,7.3,5,1.97,247.6,65,42.09,255.7,104,21.73,150.0,138,6.75,3,0
4736,21,no,0,no,11.6,5,3.13,254.3,87,43.23,215.5,95,18.32,236.3,98,10.63,1,1
4737,78,no,0,no,11.8,6,3.19,241.3,113,41.02,146.6,97,12.46,129.0,131,5.81,3,0
4738,137,no,0,no,11.5,4,3.11,111.8,106,19.01,281.9,89,23.96,233.0,93,10.49,4,1
4739,84,no,0,no,8.0,5,2.16,163.7,123,27.83,175.0,93,14.88,194.0,115,8.73,1,0
4740,132,no,0,no,10.2,4,2.75,164.0,112,27.88,243.6,80,20.71,155.5,122,7.0,1,0
4741,126,no,0,no,10.8,3,2.92,97.0,96,16.49,213.1,79,18.11,322.2,79,14.5,5,1
4743,49,no,0,yes,9.8,4,2.65,157.6,101,26.79,256.4,69,21.79,260.8,107,11.74,1,0
4744,148,no,0,no,6.8,6,1.84,168.7,125,28.68,208.5,79,17.72,184.1,86,8.28,2,0
4745,43,no,0,no,10.2,3,2.75,253.6,110,43.11,253.3,92,21.53,161.3,103,7.26,3,1
4746,78,yes,38,no,7.5,7,2.03,199.0,96,33.83,75.5,93,6.42,180.2,78,8.11,1,0
4747,65,no,0,no,8.6,5,2.32,182.5,58,31.03,201.9,93,17.16,189.1,97,8.51,1,0
4748,79,no,0,no,10.9,4,2.94,81.2,91,13.8,215.7,126,18.33,245.9,85,11.07,1,0
4749,76,no,0,no,6.5,3,1.76,179.1,110,30.45,157.2,81,13.36,240.0,109,10.8,0,0
4750,124,no,0,no,8.1,4,2.19,182.7,98,31.06,197.2,93,16.76,220.6,105,9.93,1,0
